,genre,mel_spectrogram_path,segment_index,mel_spectrogram_shape,original_audio_path
2602,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00038.wav
2603,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00038.wav
2604,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00065.wav
2605,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00065.wav
2606,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00065.wav
2607,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00065.wav
2608,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00065.wav
2609,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00065.wav
2610,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00033.wav
2611,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00033.wav
2612,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00033.wav
2613,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00033.wav
2614,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00033.wav
2615,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00033.wav
2616,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00092.wav
2617,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00092.wav
2618,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00092.wav
2619,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00092.wav
2620,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00092.wav
2621,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00092.wav
2622,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00088.wav
2623,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00088.wav
2624,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00088.wav
2625,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00088.wav
2626,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00088.wav
2627,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00088.wav
2628,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00009.wav
2629,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00009.wav
2630,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00009.wav
2631,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00009.wav
2632,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00009.wav
2633,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00009.wav
2634,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00044.wav
2635,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00044.wav
2636,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00044.wav
2637,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00044.wav
2638,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00044.wav
2639,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00044.wav
2640,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00004.wav
2641,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00004.wav
2642,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00004.wav
2643,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00004.wav
2644,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00004.wav
2645,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00004.wav
2646,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00070.wav
2647,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00070.wav
2648,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00070.wav
2649,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00070.wav
2650,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00070.wav
2651,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00070.wav
2652,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00075.wav
2653,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00075.wav
2654,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00075.wav
2655,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00075.wav
2656,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00075.wav
2657,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00075.wav
2658,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00046.wav
2659,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00046.wav
2660,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00046.wav
2661,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00046.wav
2662,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00046.wav
2663,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00046.wav
2664,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00060.wav
2665,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00060.wav
2666,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00060.wav
2667,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00060.wav
2668,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00060.wav
2669,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00060.wav
2670,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00085.wav
2671,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00085.wav
2672,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00085.wav
2673,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00085.wav
2674,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00085.wav
2675,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00085.wav
2676,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00080.wav
2677,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00080.wav
2678,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00080.wav
2679,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00080.wav
2680,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00080.wav
2681,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00080.wav
2682,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00001.wav
2683,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00001.wav
2684,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00001.wav
2685,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00001.wav
2686,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00001.wav
2687,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_6.npy,6,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00001.wav
2688,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_1.npy,1,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00062.wav
2689,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_2.npy,2,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00062.wav
2690,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_3.npy,3,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00062.wav
2691,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_4.npy,4,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00062.wav
2692,jazz,/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/Processed_Audio/jazz_segment_5.npy,5,"(128, 216)",/home/trfar/Documents/Advanced Machine Learning/GTZAN_Dataset/genres_original/jazz/jazz.00062.wav
